The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/torch/utils/checkpoint.py:1399: FutureWarning: `torch.cpu.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cpu', args...)` instead.
  with device_autocast_ctx, torch.cpu.amp.autocast(**cpu_autocast_kwargs), recompute_context:  # type: ignore[attr-defined]
{"stage": "distillation-training", "pid": 1574860, "time": 1789671472.6851878, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 16.53125, "peak_allocated_gib": 16.180108070373535, "gpu_time_budget": null, "step": 1, "total": 400, "ce": 3.8223169445991516, "elapsed_seconds": 13.997984838089906}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671486.3034973, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 2, "total": 400, "ce": 3.480237990617752, "elapsed_seconds": 27.61629694607109}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671500.4554293, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 3, "total": 400, "ce": 3.9335499107837677, "elapsed_seconds": 41.76822474098299}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671515.0547163, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 4, "total": 400, "ce": 3.4861044585704803, "elapsed_seconds": 56.3675215219846}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671529.071579, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 5, "total": 400, "ce": 3.869878798723221, "elapsed_seconds": 70.3843850280391}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671542.963024, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 6, "total": 400, "ce": 2.9776670932769775, "elapsed_seconds": 84.2758172210306}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671558.2969618, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 7, "total": 400, "ce": 3.4671455919742584, "elapsed_seconds": 99.60972415609285}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671574.292387, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 8, "total": 400, "ce": 3.655448257923126, "elapsed_seconds": 115.6051767669851}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671589.0643165, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 9, "total": 400, "ce": 3.565612882375717, "elapsed_seconds": 130.3771147170337}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671602.5382402, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 10, "total": 400, "ce": 3.262929320335388, "elapsed_seconds": 143.85103622707538}
{"stage": "distillation-training", "pid": 1574860, "time": 1789671616.623365, "cuda_visible_devices": "2", "allocated_gib": 12.369065284729004, "reserved_gib": 18.4765625, "peak_allocated_gib": 18.42389440536499, "gpu_time_budget": null, "step": 11, "total": 400, "ce": 3.3463544845581055, "elapsed_seconds": 157.93615706206765}
