The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/torch/utils/checkpoint.py:1399: FutureWarning: `torch.cpu.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cpu', args...)` instead.
  with device_autocast_ctx, torch.cpu.amp.autocast(**cpu_autocast_kwargs), recompute_context:  # type: ignore[attr-defined]
{"stage": "distillation-training", "pid": 3925847, "time": 1789704878.470164, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 16.58203125, "peak_allocated_gib": 16.18006992340088, "gpu_time_budget": null, "step": 1, "total": 400, "ce": 2.866126239299774, "elapsed_seconds": 10.315608339034952}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704888.6323686, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 2, "total": 400, "ce": 2.631616324186325, "elapsed_seconds": 20.477818700950593}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704899.3837426, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 3, "total": 400, "ce": 2.9208256006240845, "elapsed_seconds": 31.229183585033752}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704911.0971239, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 4, "total": 400, "ce": 2.5957955718040466, "elapsed_seconds": 42.94257415202446}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704921.5931802, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 5, "total": 400, "ce": 3.055479556322098, "elapsed_seconds": 53.43862402194645}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704932.0139697, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 6, "total": 400, "ce": 2.6401027739048004, "elapsed_seconds": 63.85942213993985}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704942.130762, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 7, "total": 400, "ce": 3.170842856168747, "elapsed_seconds": 73.97620599996299}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704952.3294275, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 8, "total": 400, "ce": 3.309880018234253, "elapsed_seconds": 84.17487944697496}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704962.6243293, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 9, "total": 400, "ce": 3.217910259962082, "elapsed_seconds": 94.46977306902409}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704972.7268183, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 10, "total": 400, "ce": 3.016127973794937, "elapsed_seconds": 104.57227057102136}
{"stage": "distillation-training", "pid": 3925847, "time": 1789704982.2953331, "cuda_visible_devices": "0", "allocated_gib": 12.369027137756348, "reserved_gib": 18.46484375, "peak_allocated_gib": 18.423856258392334, "gpu_time_budget": null, "step": 11, "total": 400, "ce": 3.0906284749507904, "elapsed_seconds": 114.14077738695778}
